URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Catalogued by,Excavated by,Metal,Metal Description,Culture,References,Date Catalogued,Diameter,Date Excavated,Year Excavated,Sequence #
"http://opencontext.org/subjects/E230F69D-E03F-4F24-B0BC-00ACC1292AAA","http://n2t.net/ark:/28722/k2c829s12","Coin 96-C-32","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22102","","http://opencontext.org/subjects/69553622-9766-4719-C971-87567820ED80","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:09Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Nabataean:  Rabbel II - Gamilat, 75/6 - 101-2
More likely to be the second date (85 - 101/2)
cf  Meshorer 163A.","6/25/2009","1.44 cm","","1996","22102"
"http://opencontext.org/subjects/9FEA094A-D2C2-4AC6-D16D-105D630396A5","http://n2t.net/ark:/28722/k2k073c73","Coin 96-C-11","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 10","Seq. 22007","","http://opencontext.org/subjects/CE26219C-C41A-4CD3-3459-F1D24748D274","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T20:00:12Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Nabataean:  Aretas IV or Malichos II and Shaqilat (more likely to be Malichos II:  Meshorer 140 or 140A).","6/25/2009","1.48 cm","","1996","22007"
"http://opencontext.org/subjects/509ED275-7CAA-4BB5-C9E7-0451D99238DF","http://n2t.net/ark:/28722/k25m67k24","Coin 96-C-54","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22110","","http://opencontext.org/subjects/3ADF6901-A65A-490D-2A0D-2BE78A3F64A6","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T19:28:14Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Nabataean coin, could be a Nabataean coin of Malichos II and Shaqilat, or        Aretas IV (40 - 70 CE)?","6/25/2009","1.45 cm","","1996","22110"
"http://opencontext.org/subjects/3C0736BE-08DA-4220-EDE2-5AA14C46ED5B","http://n2t.net/ark:/28722/k2gt5mt0b","Coin 98-C-12","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 53","Locus","Seq. 53268","","http://opencontext.org/subjects/74FB89F2-6601-48E3-CFE7-D880BF4511B1","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:53Z","Deirdre Barrett","Laurel D. Bestock; JJS","AE","Bronze","","Cut edges.","6/25/2009","1.49 cm","","1998","53268"
"http://opencontext.org/subjects/1BE9849F-E05F-4AC5-BF97-7ABA8C835561","http://n2t.net/ark:/28722/k2j102g9c","Coin 96-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22098","","http://opencontext.org/subjects/52C48AA7-1195-4B59-16B1-FE53301006FF","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:49Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Nabataean, perhaps Aretas IV (type Meshorer 117 or next), probably last years of 1st c. BCE.","6/25/2009","1.40 cm","","1996","22098"
"http://opencontext.org/subjects/018F6326-608B-4F00-01D4-CB35972E6119","http://n2t.net/ark:/28722/k24q7x24r","Coin 96-C-33","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22102","","http://opencontext.org/subjects/69553622-9766-4719-C971-87567820ED80","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:52Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Undetermined:  small coin from Antioch from the beginning of the Imperial epoch?","6/25/2009","1.31 cm","","1996","22102"
"http://opencontext.org/subjects/85855039-E725-4BC2-7177-572892B16BA0","http://n2t.net/ark:/28722/k2d21xw64","Coin 97-C-11","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 18A","Locus 1","Seq. 18A006","","http://opencontext.org/subjects/F64D6E22-ACD8-4183-35A4-5650135A9D60","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:53Z","Deirdre Barrett","Elizabeth A. Najjar","AE","Bronze","","","6/25/2009","1.25 cm","","1997",""
"http://opencontext.org/subjects/65AE66A2-1C48-4BD3-3E0B-5337F64E5D72","http://n2t.net/ark:/28722/k21z47494","Coin 95-C-40","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 20","Locus 21","Seq. 178","","http://opencontext.org/subjects/EAC10C56-893F-4B94-B563-CC23A439239F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:15Z","KM","Zain Habboo; Josh Bell","AE","Bronze","","Rabbathmoba/Arcapolis, Septimius Severus or Caracalla, probably 104 (209/10)?  cf. Spijkerman 1 (Septimius Severus), 26 (Caracalla)?","6/25/2009","2.8 cm","","1995",""
"http://opencontext.org/subjects/6B151833-024A-45E5-D51D-7279F7829551","http://n2t.net/ark:/28722/k2ft8kx1k","Coin 97-C-13","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 42","Locus 6","Seq. 42042","","http://opencontext.org/subjects/A0EAEC11-DE52-4D1C-6B8E-D929132A390E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:07Z","Deirdre Barrett","Brian A. Brown; Mary Prendergast; KT","AE","Bronze","","","6/25/2009","2.03 cm","","1997","42042"
"http://opencontext.org/subjects/71B12293-D086-4AE3-0482-988DD4AF3CE3","http://n2t.net/ark:/28722/k2tt4n53d","Coin 01-C-17","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 85","Locus 1","Seq. 85056","","http://opencontext.org/subjects/D060EC16-904F-4A61-A6DA-F209E801F490","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:02Z","Martha Sharp Joukowsky","Emily Catherine Egan","","","Uncertain","Irregular fragment, perhaps not a coin.","6/25/2009","9-by 7 mm","","2001","85056"
"http://opencontext.org/subjects/40662A34-BB1F-4FA2-4250-0320CBAA4B1A","http://n2t.net/ark:/28722/k23j3gc6t","Coin 95-C-50","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 101","Seq. 15266","","http://opencontext.org/subjects/62266F34-120E-4BAB-C48E-F6972B1A0D38","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:36Z","KM","Lamya Khalidi; Ann Harris","AE","Bronze","","","6/25/2009","2.9 cm","","1995","15266"
"http://opencontext.org/subjects/BA0A3114-AD7E-47F7-FF4F-20A142C4F539","http://n2t.net/ark:/28722/k2rb72d6n","Coin 96-C-14","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 26","Locus 1","Seq. 26010","","http://opencontext.org/subjects/1439827E-0B3A-4E0F-BF9E-EE0902A32368","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:39Z","Deirdre Barrett","LP","AE","Bronze","","Nabataean:  Aretas IV, dated between 5/6 and 7/8 BCE, cf. Meshorer no. 88A,   p. 102, and pl. 6.","6/25/2009","1.08 cm","","1996","26010"
"http://opencontext.org/subjects/CDE2D529-ED06-48FE-D23F-3F69B9CA8EB3","http://n2t.net/ark:/28722/k2gq6xd8w","Coin 95-C-32","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 15","Locus 101","Seq. 15149","","http://opencontext.org/subjects/9DB234C9-FB32-40BD-8042-A26A2184BF99","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:35Z","KM","Lamya Khalidi; Ann Harris","AE","Bronze","Uncertain","","6/25/2009","1.4 cm","","1995","15149"
"http://opencontext.org/subjects/446193E4-7AFA-4698-5AF3-8FB33B3FB490","http://n2t.net/ark:/28722/k2th8j03b","Coin 03-C-5","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 95","Locus 11","Seq. 95898","","http://opencontext.org/subjects/876EA0E7-0A8A-4FFB-E434-EF8DBAF64DFB","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T19:22:14Z","Deirdre Barrett","Shari L. Saunders; Martha Sharp Joukowsky","","","","Meshorer No. 119 or 120.  Aretas and Shaqilat.
18 - 40 CE","6/25/2009","","","2003","95898"
"http://opencontext.org/subjects/662EFB51-9AD6-4DB5-5AAD-A4138B4339AF","http://n2t.net/ark:/28722/k27h1kz79","Coin 95-C-48","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 5","Locus 22","Seq. 5038","","http://opencontext.org/subjects/76BB636F-7A53-42B6-37BF-77CAEF90FED4","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:44Z","KM","John Rucker","AE","Bronze","Uncertain","Possibly Late Roman, perhaps a coin from the middle of the 4th c. CE, or a city coin.","6/25/2009","1.40 cm","","1995","5038"
"http://opencontext.org/subjects/BD8D1A91-E756-4171-8FD7-D1A3DC077352","http://n2t.net/ark:/28722/k26h4k30j","Coin 98-C-102","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57260","","http://opencontext.org/subjects/DF3670F9-0079-49F1-AD80-863A773DFF69","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:14Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Uncertain","Measurement unreliable due to corrosion.","6/25/2009","1.36 cm","","1998","57260"
"http://opencontext.org/subjects/93CF5135-BB79-46B0-3D67-4491B7B0A7F4","http://n2t.net/ark:/28722/k22z1818w","Coin 95-C-17","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Special Project 25","Locus 5","Seq. 3048","","http://opencontext.org/subjects/B4B5AABA-36E6-4DA7-982F-07E58976FA85","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:00Z","KM","FR; LP","Possibly iron","","Uncertain","Probably Roman.","6/25/2009","2.6 cm","","1995","3048"
"http://opencontext.org/subjects/774DA2D0-EBEE-4B99-BEDC-7DE7D1AC0E4F","http://n2t.net/ark:/28722/k20c4zx4j","Coin 02-C-6","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 87","Locus 7","Seq. 87192","","http://opencontext.org/subjects/5762467E-D095-430B-B0E5-CC307EECA586","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T20:59:51Z","Deirdre Barrett","Martha Sharp Joukowsky; Amanda G. Henry","AE","Bronze","","Aretas IV or Malichos II, end of 1st c. BCE - mid-1st c. CE.","6/25/2009","","","2002","87192"
"http://opencontext.org/subjects/95955C6B-9B05-4FCE-3CE7-90D16266EFDF","http://n2t.net/ark:/28722/k2ks6qg9d","Coin 96-C-26","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22102","","http://opencontext.org/subjects/69553622-9766-4719-C971-87567820ED80","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-09T11:03:05Z","Deirdre Barrett","Leigh-Ann Bedal","M22025","","","(Foundation of Petra as a colony 218-222 CE).","6/25/2009","2.01 cm","","1996","22102"
"http://opencontext.org/subjects/48EB974E-3D21-4B4E-7F8B-3EBDB2702EFD","http://n2t.net/ark:/28722/k2ht2np9g","Coin 95-C-36","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 13","Seq. 16125","","http://opencontext.org/subjects/1B4368D0-8533-455E-F1EC-D260460AE43F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:09Z","KM","Joseph J. Basile","AE","Bronze","Uncertain","Possibly AE 4, beginning 5th c. (or rather end 4th c.) CE?","6/25/2009","1.20 cm","","1995","16125"
"http://opencontext.org/subjects/1437FE5E-9B62-4601-B3B6-787FA2169766","http://n2t.net/ark:/28722/k2028vr30","Coin 96-C-39","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22107","","http://opencontext.org/subjects/4AF66794-4EA5-48C3-79E8-495B86E13D39","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T19:03:03Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","","Petra, Elagabalus - Spijkerman no. 56.","6/25/2009","2.00 cm","","1996","22107"
"http://opencontext.org/subjects/1A3B4D1E-EF85-4285-4778-9FDEA9866522","http://n2t.net/ark:/28722/k26m38f99","Coin 98-C-30","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 52","Locus 25","Seq. 52643","","http://opencontext.org/subjects/F0B19084-829C-423C-501E-D11E83BBD9E7","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:19Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","","","6/25/2009","2.05 cm","","1998","52643"
"http://opencontext.org/subjects/1992FF64-0764-4850-F60D-17D276CD445F","http://n2t.net/ark:/28722/k2571f118","Coin 99-C-35","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 65","Locus 21","Seq. 65414","","http://opencontext.org/subjects/3569A68D-264A-4221-C12C-F244EDA4204D","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:52Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","","Coin has cut sides.","6/25/2009","1.21 cm","","1999","65414"
"http://opencontext.org/subjects/37500109-2EA6-4347-0EA6-C2E63ED85F1B","http://n2t.net/ark:/28722/k2c53mc7n","Coin 98-C-14","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 53","Locus","Seq. 53023","","http://opencontext.org/subjects/38A6408F-8039-483F-11D8-5D990414A8E2","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:59Z","Deirdre Barrett","Laurel D. Bestock","AE","Bronze","","Meshorer Plate 8, #140.","6/25/2009","1.41 cm","","1998","53023"
"http://opencontext.org/subjects/A21D282C-E448-4337-C86C-580B8D4170E2","http://n2t.net/ark:/28722/k21r6tc33","Coin 95-C-31","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 9","Seq. 16111","","http://opencontext.org/subjects/C14D9723-96F8-4AAE-A034-300097B25FF5","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:56Z","KM","John Rucker","AE","Bronze","Uncertain","Probably AE 4, perhaps Salus Reipublicae, end 4th c. CE.","6/25/2009","1.20 cm","","1995","16111"
"http://opencontext.org/subjects/807B62CD-4A74-410B-2279-BD7FFCE0E064","http://n2t.net/ark:/28722/k2pc30n08","Coin 99-C-7","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 60","Locus 1","Seq. 60019","","http://opencontext.org/subjects/A7C3FC34-A8A6-4AF5-B35F-ED1FFAD05AF0","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:48Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","","Coin cut on both sides.","6/25/2009","1.41 cm","","1999","60019"
"http://opencontext.org/subjects/B6E8D1DC-120E-4D3F-CA2F-42E7F5F7C9DF","http://n2t.net/ark:/28722/k2pr7t60p","Coin 03-C-4","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 95","Locus 10","Seq. 95773","","http://opencontext.org/subjects/6C9D300F-09F7-4D85-1226-BAE2811EEE24","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:24Z","Deirdre Barrett","Shari L. Saunders; Martha Sharp Joukowsky","","","Roman (Provincial?)","","6/25/2009","","","2003","95773"
"http://opencontext.org/subjects/F3FBC41E-FA2C-45FF-1F9C-5B611C17D498","http://n2t.net/ark:/28722/k2r49nn32","Coin 99-C-22","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 55A","Locus 1","Seq. 55A012","","http://opencontext.org/subjects/C2B09CC4-1AA1-40A2-93AE-00CB0C1D169E","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:07Z","Deirdre Barrett","Joseph J. Basile","AE","Bronze","","Cut edges.","6/25/2009","1.31 cm","","1999",""
"http://opencontext.org/subjects/C9901447-EAC3-403C-9516-90A6131526A4","http://n2t.net/ark:/28722/k2td9tm13","Coin 98-C-31","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 52","Locus 2","Seq. 52580","","http://opencontext.org/subjects/1E470DC5-4903-476E-64C8-EA051C11C395","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T01:49:49Z","Deirdre Barrett","Sara Karz Reid","AE","Bronze","","2nd or 3rd c. CE.","6/25/2009","2.79 cm","","1998","52580"
"http://opencontext.org/subjects/A09DDB3D-974E-4C94-EA70-FF56B4A8E798","http://n2t.net/ark:/28722/k29024t50","Coin 99-C-34","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 65","Locus 21","Seq. 65413","","http://opencontext.org/subjects/47FBE16B-3286-4F42-1045-D4C1107A1CEB","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T01:49:43Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Uncertain","","6/25/2009","1.14 cm","","1999","65413"
"http://opencontext.org/subjects/3C4DEE5C-8E39-4C18-32B4-022F23D1CF3B","http://n2t.net/ark:/28722/k2cv4j39g","Coin 99-C-5","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 63","Locus 7","Seq. 63075","","http://opencontext.org/subjects/E013DFD7-2B63-4AF8-749A-C400942D3B56","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:31Z","Deirdre Barrett","Artemis A. W. Joukowsky","AE","Bronze","Uncertain","","6/25/2009","0.98 cm","","1999","63075"
"http://opencontext.org/subjects/855A7699-4DA1-4348-B041-E2173D0B4409","http://n2t.net/ark:/28722/k2mc8xt7b","Coin 99-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 55A","Locus 1","Seq. 55A011","","http://opencontext.org/subjects/54D969DA-7924-4CAA-0595-45E65D3E3380","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-10T05:20:02Z","Deirdre Barrett","Joseph J. Basile","AE","Bronze","Uncertain","","6/25/2009","1.17 cm","","1999",""
"http://opencontext.org/subjects/58E660B7-68AA-4AA2-67E0-AA27215ACAA0","http://n2t.net/ark:/28722/k20p1333x","Coin 99-C-10","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 55A","Locus 1","Seq. 55A008","","http://opencontext.org/subjects/55C94AE8-7CB0-476A-881B-0D9C348ED758","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:15Z","Deirdre Barrett","Joseph J. Basile","AE","Bronze","Uncertain","","6/25/2009","1.24 cm","","1999",""
